user_id,screen_name,followers_count,friends_count,listed_count,favourites_count,tweet_num,protected,verfied,label
1582451204319285270,Space1AndBeyond,2,102,0,0,1,0,0,0
1583259668746493953,HarryWi8692,3,10,0,0,0,0,0,0
1573382260983750657,DebKasler,2,22,0,0,0,0,0,0
1576657719972564992,abir__tiss,1,58,0,0,0,0,0,0
457369657,Oscass1,20,407,0,23,232,0,0,0
1582778979899113479,clipsen83,1,68,0,0,0,0,0,0
1582995208651825154,MeaKarisa,26,326,0,0,0,0,0,0
1582978467393519617,Rigober04169898,1,83,0,0,0,0,0,0
2737003958,WritesBright,51315,2637,313,10107,11514,0,1,0
47297360,WilliamColes1,667,695,17,70,9,0,0,0
323140379,scabralreports,674,1977,10,23569,4267,0,0,0
70158243,decsagi,1287,2947,3,9037,7701,0,0,0
2358267385,tariqzaidiphoto,2775,3974,36,1769,822,0,0,0
129167034,Hollycarystella,2058,3314,12,5298,2505,0,0,0
2375510436,England_Rob_,1454,1685,30,2871,1572,0,1,0
2586218657,FeierabendSam,196,783,1,4272,441,0,0,0
62012713,Zoeeee___,393,497,0,2981,17788,0,0,0
553283427,chenqiangg,13,4422,0,550,1000,1,0,0
64312140,charliebayliss_,1588,1446,20,3825,1232,0,1,0
34655247,Bill_Carmichael,1377,1923,46,1562,2870,0,0,0
2423596500,MattPower17,15,147,0,18,19,0,0,0
477215295,VelvetCakery,1682,2846,16,1327,1003,0,0,0
2422727715,heleninger11,28,165,0,16,24,0,0,0
14476016,AdamBienkov,124517,5067,1497,13077,69439,0,1,0
16596200,natalieben,184318,144163,1889,27220,108123,0,1,0
1075858459323719680,KeffordMatt,391,2288,5,8181,947,0,0,0
1594571881,BristolPopPunk,545,1130,3,26,1,0,0,0
1108532898171359233,saineydaffeh,378,3703,0,87,10,0,0,0
3129585838,JJ_641,6,370,0,10,16,0,0,0
14319386,danlytwyn,947,615,34,2396,1083,0,1,0
166942410,ITVWales,111108,1595,680,747,77411,0,1,0
448779052,JaredTinslay,314,665,6,817,790,0,0,0
769927495,ReganAustin_,287,1984,4,1594,443,0,0,0
7087662,mikewhills,7781,7911,444,22461,37594,0,1,0
71847547,shefalikulkarni,5899,3315,223,34715,26891,0,1,0
2240462418,smilealdie,143,1044,0,1041,0,0,0,0
374386698,CaraBentley,1100,2654,2,1094,1589,0,0,0
267919622,flocraig_,2117,1894,15,16699,3152,0,0,0
222422647,BenRPrice,1929,2446,38,3761,3791,0,1,0
1123318979689369602,Aleksey69839644,122,2984,0,7029,495,1,0,0
242375755,Pri_Bala,151,132,1,793,1654,1,0,0
735042348535681024,Craig_at_FAO,1453,4917,26,7643,3599,0,0,0
4502521007,WalesAtTheUN,4282,4777,52,13996,16327,0,0,0
24198431,Howardrjohnson,12979,1511,158,3814,4107,0,0,0
717757597680537600,annabellimor,2995,1075,14,3242,1579,0,1,0
31362094,MaximusEshraghi,62,338,3,100,58,0,0,0
386002944,kacungira,70603,2139,206,5686,10820,0,1,0
1258964642,ProfNessUoA,1651,743,39,909,2560,0,0,0
2809997517,beatrootjukebox,9,101,0,4,19,0,0,0
181701441,hannahamorgan,67,95,0,100,375,1,0,0
123027696,J_H_Edwards,242,738,3,361,512,0,0,0
995353224,RichardJohnRJ,1615,1417,8,16913,3260,0,0,0
3805669641,vbmovie,587,438,3,1789,430,0,0,0
102486948,ClaudiaAll,350,1009,14,1183,1428,0,0,0
14517537,preetalina,6818,2135,165,9651,12029,0,1,0
348900330,mair_thomas,712,1082,15,3187,7260,0,0,0
20787028,Gavinallen,2246,3195,47,13597,16070,0,0,0
21683398,samburgessuk,1684,733,40,5304,4753,0,0,0
781912490,changwei0605,5,215,0,1,2,0,0,0
1431176842401230850,ilmiglioramico,3,36,0,92,15,0,0,0
303498014,Ewwe777,893,2453,18,36644,44200,0,0,0
1583066722671681537,DesertAlex2,0,100,0,0,1,0,0,0
1535336875107442688,asewe90,47,236,0,14,0,0,0,0
1538732635085602816,andreprstyy_,3,270,0,228,0,0,0,0
1574407094823960579,GhirmesoM,1,85,0,0,0,0,0,0
161136543,Kafijas,275,351,0,1258,6988,0,0,0
1273188121782427649,Ibn3Adam1,69,158,0,4933,1980,0,0,0
574009033,iBasitt,5995,1155,12,152244,88532,0,0,0
1581395283388375040,AngrySaraz,5,58,0,11,0,0,0,0
999741267365060608,lucydied,34,503,3,2155,226,0,0,0
1582726845392646144,Jenniferant23,2,17,0,0,0,0,0,0
1450422089408733191,HableYou,610,825,0,1320,4112,0,0,0
1579358291888549890,HannahKaYeeLee2,2,14,0,4,0,0,0,0
1581746927452016642,DivineChidubem7,7,211,0,184,30,0,0,0
1518517073546256385,Shalev_Schwarz,688,2111,0,24008,3168,0,0,0
812246378847965184,bluncy123,3,35,0,343,43,0,0,0
42134352,wodca,0,25,0,16,1,0,0,0
1073960708642103296,AlvarAfonso98,299,339,0,40027,4180,1,0,0
1581780240518430720,bisby_skip,8,47,0,0,4,0,0,0
1574648190917554176,LalaniSameer2,0,42,0,94,9,0,0,0
2182965666,sviritat,1322,920,14,64736,38290,0,0,0
845432520564883456,Dissent911,611,1673,2,26957,47329,0,0,0
402915770,a_tarasen,186,254,3,1656,917,0,0,0
1450526860115329024,Ethiopi93364008,12,148,0,114,204,0,0,0
1468207001851281414,lopez_vp1,4,14,0,34,1,0,0,0
104414090,Krysalion,61,411,1,43034,4803,0,0,0
1581131355295043585,Hassank28831317,15,48,0,0,0,0,0,0
1564200381713944580,VictorA68776161,2,78,0,2,0,0,0,0
1543213708519903232,Dwhitey2404,47,908,0,9835,518,0,0,0
1485744498453975040,hamid_daneshjoo,184,1051,1,352,1502,0,0,0
1103369929674444801,Grc_Max,8,347,0,13802,90,0,0,0
1240312173378916355,al_ghlab1,0,413,0,22,0,1,0,0
1530803816760745984,LazorNatali,1,52,0,114,12,0,0,0
1582700233414381568,FikaduFike1,0,100,0,0,0,0,0,0
1301899159306407936,habte_kassahun,6,83,0,10,23,0,0,0
2330802838,HDelphini,129,1615,4,785,1268,0,0,0
2444573947,MooseyMan4,2,181,0,0,0,0,0,0
1504101734951813122,ZawareBabalu,12,393,0,423,49,0,0,0
1553008582152425473,634jijii,0,1776,0,6,0,1,0,0
3095473230,Aleksandr_FILL,49,395,0,13927,1362,0,0,0
1208525034492436482,Saeedfazel_pr,147,202,0,19715,6730,0,0,0
887490788,brendawright06,1358,1703,37,5451,3472,0,0,0
1436277942930247684,FredysAlvarez1,64,248,0,2278,5597,0,0,0
1212764179074994177,Maria35833387,1,69,0,2,0,1,0,0
1497767877537312773,BadshaM69125865,8,419,0,424,55,0,0,0
1548999418325729280,bdalrhm61016370,170,3064,1,25,0,0,0,0
1579843522890440705,CareAndRare,1041,3,0,1,1,0,0,0
706987984579473409,marccelarivera,114,1065,3,673,468,0,0,0
1579958587417411585,DidiWaziri,20,779,0,4,4,0,0,0
2535779018,letsa_goo,100,3259,0,75601,5826,0,0,0
1528381081388744704,gokuraj1996,22,220,0,3141,201,0,0,0
1571221427629756417,PauletteMirava1,6,155,0,39,2,0,0,0
1123236060488708096,elth125,2962,3555,1,19004,9496,0,0,0
1349332856154238976,PublicsInteres1,97,3277,0,257,10,0,0,0
1579493566770184194,MdJoyna81702480,3,191,0,14,1,0,0,0
1521603201597947906,ConorGoulding1,1,72,0,14,9,0,0,0
1131380577729253378,juju200415,1,31,0,1,0,0,0,0
1578309309577977857,jackie12967481,3,34,0,7,0,0,0,0
1578863770113286146,faybearden1956,1,16,0,0,0,0,0,0
1579686643988054016,mrchecker8,1,42,0,1,0,0,0,0
1578100091054850054,Mohamed05621003,0,7,0,0,0,0,0,0
1572724461685571584,WillieParish7,3,1261,0,306,212,1,0,0
1323331562616868865,AkoredeYunusu,3,134,0,1015,103,0,0,0
1213504466294431746,JuniorFeller1,15,244,0,17669,41,0,0,0
17199415,kaverkev,253,1680,0,18222,265,0,0,0
998107779054428160,KazimBamik,64,444,1,186,161,0,0,0
1576399202199953409,Draxler94836214,44,562,0,2185,35,0,0,0
1344483924018405376,ChiIrishRedHead,25,545,0,484,175,1,0,0
1580912305541259265,Kimberl18040679,0,6,0,0,0,0,0,0
1568360869129605125,QuannMatte,4,255,0,160,75,0,0,0
1456243432230371336,RussellPiske,8,128,0,7,10,0,0,0
1574966863595184135,Senthil15520901,1,60,0,0,0,0,0,0
1581697022603583488,Jared_Iverson1,8,81,0,0,0,0,0,0
1581893449858445312,xiaofo37102801,48,549,0,5,0,0,0,0
1577218872263876608,JENIFER0625,56,49,0,2821,2401,0,0,0
1577673343590752256,JackBul56074319,8,47,1,4,0,0,0,0
1580593706934992907,jai_babaki,0,25,0,0,1,0,0,0
1424965064906350593,polaris02wh,2,70,0,8,5,0,0,0
1508891429879554048,AAYANSID22,3,111,0,70,107,0,0,0
1564924242767929344,bashirahmadoma4,0,137,0,1,0,0,0,0
1134174250665893888,rioreal05,4,296,0,741,1392,0,0,0
1561359854589321217,xiaofenghong9,9,192,0,1222,0,0,0,0
784791537913884672,nataliiapopovaX,99,40,3,312,87,0,0,0
1524898127169441800,alishiri26792ta,196,1521,0,385,189,0,0,0
1239885412648321024,ZabihullahHali6,5,236,0,32,1,0,0,0
84366367,yeheyatov,37,1083,0,52,5,1,0,0
1577905451605397507,A_Muslim_Guy,13,894,0,13,48,0,0,0
1566570838291365889,DowVick,1,58,0,0,0,0,0,0
1532880698650021889,ChrisBormann5,288,2547,1,3988,1286,0,0,0
263294864,HosneyLarmacks,59,1710,1,12,428,1,0,0
1570270139563773953,bala71093,15,656,0,5,5,0,0,0
1518261718174027783,gallabuzz,35,3141,0,1036,40,1,0,0
1513459558223839233,bella_mondo_,0,26,0,10,6,1,0,0
931853894405193728,FadiNAMF,100,3020,6,4542,2592,0,0,0
1463297485720403971,HeatherKorenek,3,64,0,16,32,0,0,0
887245751084077057,AndersonOjiambo,440,2250,0,432,298,0,0,0
1580210485491802114,maddfinney,15,491,0,0,2,0,0,0
1579385885526700032,morshed01838202,29,466,0,700,25,0,0,0
1574140042527793152,Superskurkar,2,107,0,0,0,0,0,0
1562108815402729472,RayanJaved786,0,62,0,3,2,0,0,0
1575114262711881729,ITResanWork,2,111,0,7,0,0,0,0
950298994713952257,CryptoAsAWay,1401,2924,24,3517,37921,0,0,0
3162537673,13elle9eraldine,0,670,0,5186,6253,1,0,0
1575237999608172544,owais011010093,13,472,0,4,0,0,0,0
1575482236824342529,SheilaPoculan,1,76,0,0,0,0,0,0
1273317883360219136,AliBabu65457857,0,39,2,243,47,0,0,0
1023834716313550848,KunGeGe1,0,9,0,1,0,0,0,0
1567072591755759616,LeilaniPetters1,3,345,0,0,3,0,0,0
2682245060,amoakohene_1,61,416,0,11793,169,0,0,0
1527309329275269120,FitwiRico,89,1668,0,2,19,0,0,0
1581248295896326145,cr_th_2050,1,121,0,27,11,0,0,0
1397782946,Ugochukwulives,22,47,0,662,517,0,0,0
1560406124737998848,mikiasano48723,0,12,0,0,0,0,0,0
4423308612,jayjaytristana,2749,2960,28,143235,12031,0,0,0
1370605394284871682,8nxcE6m2rUGDW5Y,2,624,0,425,26,1,0,0
1579473845198753794,candytom3,3,96,0,108,213,0,0,0
1561903847559245829,PohWahThong1,1,88,0,0,0,0,0,0
2928097735,Sir_Alejan,377,874,4,52857,59360,0,0,0
1573318098320445441,RooferRockyHill,1,12,0,0,0,0,0,0
1575655637647695873,___LucasValerio,2,161,0,1,0,0,0,0
1561195547079626752,AnneCam55153660,19,276,0,0,0,0,0,0
1581172370559176706,Anisha11758130,2,50,0,10,0,0,0,0
1560582255948746752,DrAshokMahajan3,1,39,0,0,2,0,0,0
1572529870969651200,AmandaL0312,2,74,0,0,1,0,0,0
1525082770711658504,AAutshi,0,50,0,3,21,0,0,0
1562401728,adi_hourani,159,1219,1,314,295,0,0,0
1453372882080333829,Benjami46564851,9,297,1,19,1,0,0,0
1567693595825827841,Stacey05386033,0,32,0,1,0,0,0,0
1561964980420870146,SaviourSolomo20,7,113,1,0,0,0,0,0
1555015492733390848,PTTXJohnLee,5,90,0,2,5,0,0,0
369732074,RKHAN_RIZWAN,128,1524,0,21,30,1,0,0
1571614641213652992,lisa_bertke,0,35,0,0,0,0,0,0
1562038498676326400,dycemr1,9,115,0,91,7,0,0,0
80705750,Kimberly_Bruce,12,40,0,2186,35,0,0,0
943755983075110912,henry_gbara,243,2048,0,6729,562,0,0,0
1572489138607390722,goyahooshopping,4,33,0,1,24,0,0,0
1221534385012428803,irishexit44,158,1361,0,82766,579,0,0,0
1366986490681700357,JohnathanPaque1,4,137,3,5,0,0,0,0
1068716102778122240,GbVi3hBuJOQIZih,6,214,0,13,0,0,0,0
1568244948943704067,Zabazafare,0,49,0,5,2,0,0,0
1549245817181069314,LendaLee10,1,60,0,8,14,0,0,0
1319978030983426048,SundaoC,66,140,0,33,99,0,0,0
1573833672427700230,agarwal_adhik,0,54,0,0,0,0,0,0
1500239875471286276,wladislawfranz,0,77,0,0,0,1,0,0
1495485071922454530,Dayoder1,1,20,0,0,1,0,0,0
1572062420788469762,RyanBar11876508,1,8,0,0,0,0,0,0
1563025978539986949,johnnyhatcher13,37,85,0,6,7,0,0,0
524825522,Gilberto666fuck,134,4984,5,9615,5279,0,0,0
1266982169915936768,tyler_russell52,198,164,3,20873,5321,0,0,0
1582223053345398786,GranadoFam,3,80,0,0,0,0,0,0
1574491284873658383,aisa75099400,0,2,0,0,1,0,0,0
1422604298123309056,mr_Faizan07,10,494,0,32,16,0,0,0
1576947552674537473,DJandifresh,0,2,0,0,0,0,0,0
1576434958452887554,auntybleedsblue,5,55,0,28,15,0,0,0
1573286861145088001,Fayfay50318887,0,7,0,0,0,1,0,0
1530781792596377605,HayesBaylee,5,89,0,194,0,0,0,0
1571933371730726914,jr2020101978,50,417,0,1021,13,0,0,0
1577263899996454912,fuuri90384544,0,2,0,0,1,0,0,0
1548026426305044480,crosstheworldkk,4,23,0,4,0,0,0,0
1541070402612408320,maddddenbauer,49,442,0,492,238,0,0,0
1576326915878797314,all_happiness2,12,131,0,49,9,0,0,0
1433599277989777411,eAsYeD214,0,12,0,11,4,0,0,0
1573695450699399168,23nopippen,0,1,0,2,1,0,0,0
1528641771156160515,graham_greta,10,91,0,188,0,0,0,0
1572056434958794753,Jpetty29555246,20,458,0,57,0,0,0,0
1574728508093390849,jezam2103,5,14,0,0,0,0,0,0
464995573,MARISELAROMERO7,7,153,0,21,120,0,0,0
1577775572876410881,gingun1978,81,176,0,0,3,0,0,0
61043011,hashtagferlie,2,2883,0,2969,35996,1,0,0
1577432396684791818,RMGDallasTX,4,46,0,0,25,0,0,0
1520836908,ClementsWill98,170,172,0,3293,238,1,0,0
1574425471147823105,riversedge903,6,98,0,2,1,0,0,0
2734827853,PESHvolleyball,457,192,2,2278,1138,0,0,0
1570406808740560897,PresyousKDP,172,1519,2,71,124,0,0,0
1576793581699977220,ageha99524716,0,2,0,0,1,0,0,0
1572006902258696193,MaraRom02744826,0,1,0,0,0,0,0,0
1470587067675693057,Loeildumonde3,7,51,0,79,12,0,0,0
1576535117459341312,DizzyPics360,0,1,0,0,6,0,0,0
1568329411362955267,LordScorpio96,146,2133,0,16888,360,0,0,0
96975826,ekkehardjung,241,3909,1,21,9,0,0,0
1579581354253115398,BradleyKirsta,3,27,0,0,0,0,0,0
1574968942724014080,0nsumchrisshit,12,445,0,0,0,0,0,0
1549324257750048769,rev_stacey,5,199,0,0,4,0,0,0
2424361106,mikedceo,36,648,0,236,9,0,0,0
1575541358231752711,l09353387_lopez,0,27,0,6,1,0,0,0
1575596578458324992,Babygir89150321,0,3,0,0,0,0,0,0
1574838008230154269,007franc15c0,0,28,0,0,0,0,0,0
713969044982923264,beccarburke,167,179,1,486,297,0,0,0
1579594992535977984,shuuna62149261,0,2,0,0,1,0,0,0
783472718096191488,Cameron_Norbu,6,40,0,20,1,0,0,0
1574889608525094913,ElenaDa38002162,1,5,0,4,0,0,0,0
1465358110860718084,MrCoachBull,3,25,0,26,0,0,0,0
1575687966365995008,chigusa70795830,0,2,0,0,0,0,0,0
1576506437823504389,FranciscoPalob3,0,2,0,0,0,0,0,0
1570254264496177153,Nkindianfoods22,1,21,0,2,6,0,0,0
1580761571457994754,Dearl88447683,14,274,0,3,1,0,0,0
1577029386699669512,JessieVasco,0,1,0,0,0,0,0,0
708145207837986816,Tia_Jay_,73,344,0,3456,3466,1,0,0
